latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.3508,115.19,302.6,1,1,2023-10-02,1807,Aqua,MODIS,34,61.03,289.1,4.4,N,0
-2.1515,113.7941,307.3,1.2,1.1,2023-10-02,1807,Aqua,MODIS,71,61.03,289.7,9.7,N,0
-2.1531,113.8047,305.6,1.2,1.1,2023-10-02,1807,Aqua,MODIS,65,61.03,290,8.4,N,0
-2.3599,115.1887,307,1,1,2023-10-02,1807,Aqua,MODIS,70,61.03,289.9,7.4,N,0
-2.265,114.4252,301.2,1.1,1.1,2023-10-02,1807,Aqua,MODIS,39,61.03,289.1,4.8,N,0
-1.643,110.0632,303.6,2.3,1.5,2023-10-02,1807,Aqua,MODIS,56,61.03,278.7,20.4,N,0
-1.6461,110.0833,320.3,2.3,1.5,2023-10-02,1807,Aqua,MODIS,100,61.03,282.1,62.6,N,0
-1.7048,110.2953,301.5,2.2,1.4,2023-10-02,1807,Aqua,MODIS,41,61.03,280.4,17.8,N,0
-2.2649,114.0062,311.5,1.2,1.1,2023-10-02,1807,Aqua,MODIS,43,61.03,290.9,11,N,0
-2.2665,114.0165,327.6,1.2,1.1,2023-10-02,1807,Aqua,MODIS,100,61.03,292.8,29.9,N,0
-2.2527,113.8589,307.1,1.2,1.1,2023-10-02,1807,Aqua,MODIS,18,61.03,290.1,7.9,N,0
-2.2745,114.0048,316.2,1.2,1.1,2023-10-02,1807,Aqua,MODIS,59,61.03,290.8,15.2,N,0
-2.2576,113.8259,305.4,1.2,1.1,2023-10-02,1807,Aqua,MODIS,64,61.03,289.1,8.4,N,0
-2.2639,113.868,310.8,1.2,1.1,2023-10-02,1807,Aqua,MODIS,30,61.03,291.2,11,N,0
-2.2654,113.8785,310.3,1.2,1.1,2023-10-02,1807,Aqua,MODIS,18,61.03,291.7,10.4,N,0
-2.2735,113.8665,309.2,1.2,1.1,2023-10-02,1807,Aqua,MODIS,77,61.03,290.4,10.7,N,0
-2.2751,113.877,308.2,1.2,1.1,2023-10-02,1807,Aqua,MODIS,74,61.03,290.7,9.7,N,0
-2.2937,114.002,307.1,1.2,1.1,2023-10-02,1807,Aqua,MODIS,40,61.03,289.5,8,N,0
-2.3013,114.0535,311.7,1.2,1.1,2023-10-02,1807,Aqua,MODIS,55,61.03,288.4,11.9,N,0
-2.3059,114.0842,303.9,1.2,1.1,2023-10-02,1807,Aqua,MODIS,24,61.03,281.4,7.6,N,0
-2.1493,112.6915,302.6,1.4,1.2,2023-10-02,1807,Aqua,MODIS,50,61.03,287.7,7.5,N,0
-2.1512,112.704,308.4,1.4,1.2,2023-10-02,1807,Aqua,MODIS,75,61.03,288.5,13.5,N,0
-2.1597,112.69,307.8,1.4,1.2,2023-10-02,1807,Aqua,MODIS,73,61.03,288,12.4,N,0
-2.1616,112.7024,319.9,1.4,1.2,2023-10-02,1807,Aqua,MODIS,99,61.03,289.1,28.4,N,0
-2.301,113.4263,305.8,1.3,1.1,2023-10-02,1807,Aqua,MODIS,66,61.03,290.5,8.8,N,0
-2.2376,112.9284,310.1,1.4,1.2,2023-10-02,1807,Aqua,MODIS,79,61.03,288.1,15.3,N,0
-2.2394,112.9403,306.3,1.4,1.2,2023-10-02,1807,Aqua,MODIS,68,61.03,288.2,11.1,N,0
-2.2354,112.934,317.8,1.4,1.2,2023-10-02,1807,Aqua,MODIS,96,61.03,289,24.3,N,0
-2.2157,112.7382,306.6,1.4,1.2,2023-10-02,1807,Aqua,MODIS,69,61.03,288.3,11.9,N,0
-2.2261,112.7366,312.3,1.4,1.2,2023-10-02,1807,Aqua,MODIS,85,61.03,288.5,17.7,N,0
-2.2488,112.7459,301.4,1.4,1.2,2023-10-02,1807,Aqua,MODIS,31,61.03,287.4,7.5,N,0
-2.5392,114.6049,315.1,1.1,1,2023-10-02,1807,Aqua,MODIS,62,61.03,279.5,13.8,N,0
-2.5485,114.6035,319,1.1,1,2023-10-02,1807,Aqua,MODIS,97,61.03,278.3,17.9,N,0
-2.6769,114.966,315.2,1.1,1,2023-10-02,1807,Aqua,MODIS,91,61.03,291.6,13.9,N,0
-2.6783,114.9754,304.7,1.1,1,2023-10-02,1807,Aqua,MODIS,61,61.03,290.3,5.7,N,0
-2.5838,114.2829,306,1.1,1.1,2023-10-02,1807,Aqua,MODIS,62,61.03,289.5,6.5,N,0
-2.0219,110.4801,316.1,2.1,1.4,2023-10-02,1807,Aqua,MODIS,93,61.03,280.6,44.7,N,0
-2.6041,114.29,311.8,1.1,1.1,2023-10-02,1807,Aqua,MODIS,61,61.03,289.9,10,N,0
-2.612,114.2787,305,1.1,1.1,2023-10-02,1807,Aqua,MODIS,20,61.03,289.6,5.2,N,0
-2.6135,114.2887,305.5,1.1,1.1,2023-10-02,1807,Aqua,MODIS,40,61.03,289.1,5.4,N,0
-2.6208,114.3381,316.1,1.1,1.1,2023-10-02,1807,Aqua,MODIS,93,61.03,290,15.6,N,0
-2.6223,114.348,307.1,1.1,1.1,2023-10-02,1807,Aqua,MODIS,45,61.03,288.9,7.6,N,0
-2.6085,114.16,303.1,1.1,1.1,2023-10-02,1807,Aqua,MODIS,37,61.03,283.5,6.3,N,0
-2.6213,114.117,307.6,1.1,1.1,2023-10-02,1807,Aqua,MODIS,72,61.03,289.5,8.7,N,0
-2.4674,112.9723,318.2,1.3,1.1,2023-10-02,1807,Aqua,MODIS,96,61.03,288.5,24.7,N,0
-2.4722,112.9353,300.2,1.3,1.1,2023-10-02,1807,Aqua,MODIS,7,61.03,287.3,5.2,N,0
-2.5365,113.3609,300.5,1.3,1.1,2023-10-02,1807,Aqua,MODIS,28,61.03,287.3,5.3,N,0
-2.4644,112.8139,314.7,1.4,1.2,2023-10-02,1807,Aqua,MODIS,90,61.03,283.5,22.7,N,0
-2.4663,112.826,302.7,1.4,1.2,2023-10-02,1807,Aqua,MODIS,51,61.03,283.5,9.6,N,0
-2.6736,114.0783,312.3,1.1,1.1,2023-10-02,1807,Aqua,MODIS,76,61.03,291.3,11.7,N,0
-2.6751,114.0884,310.6,1.1,1.1,2023-10-02,1807,Aqua,MODIS,45,61.03,291.3,9.9,N,0
-2.5254,113.0119,302.7,1.3,1.1,2023-10-02,1807,Aqua,MODIS,38,61.03,289.2,7,N,0
-2.5271,113.0237,300,1.3,1.1,2023-10-02,1807,Aqua,MODIS,5,61.03,288.5,5.2,N,0
-2.6831,114.0769,326.3,1.1,1.1,2023-10-02,1807,Aqua,MODIS,100,61.03,292.7,27,N,0
-2.6846,114.087,318.4,1.1,1.1,2023-10-02,1807,Aqua,MODIS,61,61.03,291.8,16.4,N,0
-2.5359,113.0167,304.6,1.3,1.1,2023-10-02,1807,Aqua,MODIS,48,61.03,289,8.8,N,0
-2.5375,112.8222,322.6,1.4,1.2,2023-10-02,1807,Aqua,MODIS,100,61.03,291.7,31.4,N,0
-2.5393,112.8343,307.8,1.4,1.2,2023-10-02,1807,Aqua,MODIS,73,61.03,291.1,12.2,N,0
-2.5478,112.8207,314.6,1.4,1.2,2023-10-02,1807,Aqua,MODIS,90,61.03,290.8,19.2,N,0
-2.5496,112.8327,322.8,1.4,1.2,2023-10-02,1807,Aqua,MODIS,100,61.03,292.5,31.5,N,0
-2.8294,114.6909,300.4,1.1,1,2023-10-02,1807,Aqua,MODIS,28,61.03,288.5,3.8,N,0
-2.5581,112.8192,313,1.4,1.2,2023-10-02,1807,Aqua,MODIS,86,61.03,289,17.5,N,0
-2.5599,112.8312,332.6,1.4,1.2,2023-10-02,1807,Aqua,MODIS,100,61.03,290.5,50.1,N,0
-2.5791,112.8896,306.9,1.3,1.2,2023-10-02,1807,Aqua,MODIS,70,61.03,290.6,12.3,N,0
-2.7787,114.1602,310.2,1.1,1.1,2023-10-02,1807,Aqua,MODIS,27,61.03,290.7,9,N,0
-2.9387,115.2358,302.7,1,1,2023-10-02,1807,Aqua,MODIS,51,61.03,289.3,4.5,N,0
-2.8193,114.2697,307.7,1.1,1.1,2023-10-02,1807,Aqua,MODIS,72,61.03,289.5,9,N,0
-2.8208,114.2795,318.3,1.1,1.1,2023-10-02,1807,Aqua,MODIS,97,61.03,289.4,18.8,N,0
-2.7049,113.3235,303.6,1.3,1.1,2023-10-02,1807,Aqua,MODIS,26,61.03,289.8,6.6,N,0
-2.7149,113.3221,301.5,1.3,1.1,2023-10-02,1807,Aqua,MODIS,8,61.03,289,5.2,N,0
-3.0283,115.16,301.7,1,1,2023-10-02,1807,Aqua,MODIS,44,61.03,289.9,3.5,N,0
-3.0648,115.0926,303,1,1,2023-10-02,1807,Aqua,MODIS,52,61.03,290.1,4.4,N,0
-3.0532,114.8289,301.2,1.1,1,2023-10-02,1807,Aqua,MODIS,39,61.03,290.3,4.1,N,0
-3.3554,111.8431,331.7,1.6,1.2,2023-10-02,1808,Aqua,MODIS,100,61.03,291.9,57.4,N,0
-3.3685,111.8551,305.2,1.5,1.2,2023-10-02,1808,Aqua,MODIS,6,61.03,287.8,11.2,N,0
-3.3794,111.8535,312.2,1.5,1.2,2023-10-02,1808,Aqua,MODIS,78,61.03,287.5,20.5,N,0
-3.3546,111.8498,313.4,1.6,1.2,2023-10-02,1808,Aqua,MODIS,82,61.03,288.5,22.8,N,0
-3.3655,111.8482,320.7,1.6,1.2,2023-10-02,1808,Aqua,MODIS,100,61.03,289.8,33.4,N,0
-7.5882,111.2113,327.8,1.5,1.2,2023-10-02,1809,Aqua,MODIS,100,61.03,283.6,48.8,N,0
-7.5863,111.1991,326.4,1.5,1.2,2023-10-02,1809,Aqua,MODIS,100,61.03,282.9,46.6,N,0
-7.5924,111.2048,310.8,1.5,1.2,2023-10-02,1809,Aqua,MODIS,81,61.03,280.9,21,N,0
-7.5813,111.204,341.3,1.5,1.2,2023-10-02,1809,Aqua,MODIS,100,61.03,285.1,84.5,N,0
-7.7169,112.4717,318.4,1.2,1.1,2023-10-02,1809,Aqua,MODIS,97,61.03,286.1,24,N,0
-7.702,113.9788,303.7,1,1,2023-10-02,1809,Aqua,MODIS,56,61.03,292.1,4.6,N,0
1.536,124.9059,322.8,1,1,2023-10-03,0145,Terra,MODIS,48,61.03,304.7,9.4,D,0
0.7732,122.5471,328.8,1.1,1,2023-10-03,0145,Terra,MODIS,54,61.03,302.2,17.7,D,0
-4.5216,121.7375,317.9,1,1,2023-10-03,0146,Terra,MODIS,54,61.03,298.9,6.9,D,0
-4.536,121.7729,319.4,1,1,2023-10-03,0146,Terra,MODIS,60,61.03,298.8,8.1,D,0
-4.5347,121.7637,342.1,1,1,2023-10-03,0146,Terra,MODIS,90,61.03,301.1,39.7,D,0
-4.1464,121.6939,318.7,1,1,2023-10-03,0146,Terra,MODIS,39,61.03,300.5,6.9,D,0
-2.6155,114.1732,306.8,3.7,1.8,2023-10-03,0146,Terra,MODIS,42,61.03,285.5,28.3,D,0
-2.5435,114.6073,324.8,3.4,1.7,2023-10-03,0146,Terra,MODIS,81,61.03,290.4,108.3,D,0
-8.3931,122.6752,323.7,1,1,2023-10-03,0147,Terra,MODIS,67,61.03,299.8,14.1,D,0
-8.5492,121.6579,323.9,1,1,2023-10-03,0147,Terra,MODIS,69,61.03,302.5,10.9,D,0
-5.5236,122.5935,318.9,1,1,2023-10-03,0147,Terra,MODIS,56,61.03,301.1,11.9,D,0
-5.5339,119.5697,326.6,1.3,1.1,2023-10-03,0147,Terra,MODIS,70,61.03,302.2,12.4,D,0
-8.3918,122.6663,370.2,1,1,2023-10-03,0147,Terra,MODIS,75,61.03,302.3,111,D,0
-7.7309,112.4765,322.1,4.1,1.9,2023-10-03,0148,Terra,MODIS,76,61.03,285.2,131.2,D,0
-10.2852,123.6203,316.7,1.1,1,2023-10-03,0148,Terra,MODIS,64,61.03,301.4,5.5,D,0
-9.6871,119.3941,324.4,1.2,1.1,2023-10-03,0148,Terra,MODIS,70,61.03,300.6,12,D,0
-9.6984,119.2104,319.9,1.2,1.1,2023-10-03,0148,Terra,MODIS,52,61.03,301,8.9,D,0
-9.7027,119.2142,321,1.2,1.1,2023-10-03,0148,Terra,MODIS,63,61.03,300.2,10.9,D,0
-7.991,114.2216,321,2.9,1.6,2023-10-03,0148,Terra,MODIS,73,61.03,295.4,66.9,D,0
-7.7251,112.4808,321.3,4.1,1.9,2023-10-03,0148,Terra,MODIS,74,61.03,286.4,116.1,D,0
-7.9928,114.2143,320.4,2.9,1.6,2023-10-03,0148,Terra,MODIS,73,61.03,294.7,62.4,D,0
-9.7,119.2209,330.9,1.2,1.1,2023-10-03,0148,Terra,MODIS,79,61.03,300.2,24.8,D,0
3.2197,99.586,313.9,1,1,2023-10-03,0323,Terra,MODIS,60,61.03,294.9,5.4,D,2
-2.2463,101.0485,323.1,1.2,1.1,2023-10-03,0324,Terra,MODIS,80,61.03,298.8,15.4,D,0
-3.7105,105.3668,305.7,2.5,1.5,2023-10-03,0324,Terra,MODIS,42,61.03,279.6,14,D,0
-3.6138,105.7874,304.1,2.7,1.6,2023-10-03,0324,Terra,MODIS,30,61.03,274.2,15.8,D,0
-3.4981,105.2524,307.5,2.4,1.5,2023-10-03,0324,Terra,MODIS,34,61.03,275.6,16.4,D,0
-3.3784,104.8551,309.6,2.3,1.5,2023-10-03,0324,Terra,MODIS,32,61.03,282.3,14.4,D,0
-3.3487,105.0228,316.2,2.3,1.5,2023-10-03,0324,Terra,MODIS,52,61.03,282.1,27,D,0
-3.3194,104.9035,305.2,2.3,1.5,2023-10-03,0324,Terra,MODIS,35,61.03,276,9.6,D,0
-3.3587,105.2986,318.8,2.4,1.5,2023-10-03,0324,Terra,MODIS,77,61.03,278.1,44.6,D,0
-3.3209,104.9099,306.2,2.3,1.5,2023-10-03,0324,Terra,MODIS,35,61.03,276,11.5,D,0
-3.3633,105.3045,315.9,2.4,1.5,2023-10-03,0324,Terra,MODIS,74,61.03,277.9,38.7,D,0
-3.3603,105.2831,310.8,2.4,1.5,2023-10-03,0324,Terra,MODIS,43,61.03,278.4,22.7,D,0
-3.2605,105.1461,314.9,2.4,1.5,2023-10-03,0324,Terra,MODIS,69,61.03,278.9,34.8,D,0
-3.2727,105.3387,312.9,2.5,1.5,2023-10-03,0324,Terra,MODIS,48,61.03,277.1,29.2,D,0
-3.2773,105.3434,312.8,2.5,1.5,2023-10-03,0324,Terra,MODIS,70,61.03,277.2,31.8,D,0
-3.2504,105.1528,307.9,2.4,1.5,2023-10-03,0324,Terra,MODIS,21,61.03,279.2,17.8,D,0
-3.0862,105.3101,324.1,2.4,1.5,2023-10-03,0324,Terra,MODIS,62,61.03,271.9,68.6,D,0
-3.075,105.2256,311.5,2.4,1.5,2023-10-03,0324,Terra,MODIS,53,61.03,276.3,30.1,D,0
-3.0902,105.3152,315.3,2.4,1.5,2023-10-03,0324,Terra,MODIS,65,61.03,270.9,43.8,D,0
-3.0872,105.294,317.6,2.4,1.5,2023-10-03,0324,Terra,MODIS,76,61.03,273.8,49.9,D,0
-3.0783,105.2308,311.6,2.4,1.5,2023-10-03,0324,Terra,MODIS,69,61.03,276.3,32,D,0
-2.9429,105.1082,303.9,2.3,1.5,2023-10-03,0324,Terra,MODIS,0,61.03,269.7,17.1,D,0
-2.2515,101.0166,327.4,1.2,1.1,2023-10-03,0324,Terra,MODIS,72,61.03,302.4,20.9,D,0
-2.2296,100.9989,324.1,1.2,1.1,2023-10-03,0324,Terra,MODIS,62,61.03,299.7,16.2,D,0
-2.2126,101.0492,319.7,1.2,1.1,2023-10-03,0324,Terra,MODIS,69,61.03,300.6,9.9,D,0
-2.4027,104.309,315.9,2,1.4,2023-10-03,0324,Terra,MODIS,42,61.03,275.5,31.3,D,0
-3.8111,105.2358,307.5,2.5,1.5,2023-10-03,0325,Terra,MODIS,60,61.03,277.2,17.3,D,0
-3.8556,102.7723,319.4,1.6,1.2,2023-10-03,0325,Terra,MODIS,78,61.03,293.8,24.4,D,0
-8.3278,137.7557,324.5,1,1,2023-10-03,0446,Aqua,MODIS,32,61.03,302.9,7.5,D,0
-8.6173,140.5471,321.1,1.2,1.1,2023-10-03,0446,Aqua,MODIS,58,61.03,297.3,11.2,D,0
-8.6078,140.5457,319.5,1.2,1.1,2023-10-03,0446,Aqua,MODIS,37,61.03,297.2,8.9,D,0
-8.1227,140.9061,317.3,1.2,1.1,2023-10-03,0446,Aqua,MODIS,30,61.03,296.1,9.4,D,0
-8.3628,137.7123,325.3,1,1,2023-10-03,0446,Aqua,MODIS,71,61.03,302,12.4,D,0
-8.3212,137.8649,323,1,1,2023-10-03,0446,Aqua,MODIS,30,61.03,303.7,8.8,D,0
-8.3225,137.8559,326.9,1,1,2023-10-03,0446,Aqua,MODIS,41,61.03,303.4,13.1,D,0
-8.325,137.8379,322.2,1,1,2023-10-03,0446,Aqua,MODIS,55,61.03,301.2,9.7,D,0
-8.3291,137.7467,328.1,1,1,2023-10-03,0446,Aqua,MODIS,69,61.03,303.3,11.9,D,0
-7.828,138.8576,319.1,1,1,2023-10-03,0446,Aqua,MODIS,71,61.03,291.1,10.2,D,0
-7.8955,138.1981,315,1,1,2023-10-03,0446,Aqua,MODIS,25,61.03,292.8,7.3,D,0
-9.9015,120.3648,322.3,2.3,1.5,2023-10-03,0624,Aqua,MODIS,58,61.03,302.1,16.8,D,0
-8.6303,117.7168,328.2,1.5,1.2,2023-10-03,0625,Aqua,MODIS,26,61.03,304.2,15.3,D,0
-7.5026,112.6144,333.4,1,1,2023-10-03,0625,Aqua,MODIS,77,61.03,304.4,19.7,D,0
-8.205,112.2076,319.6,1,1,2023-10-03,0625,Aqua,MODIS,53,61.03,300.5,6.4,D,0
-8.2175,112.4459,322.5,1,1,2023-10-03,0625,Aqua,MODIS,54,61.03,303.4,7.4,D,0
-8.2736,113.0226,317.8,1,1,2023-10-03,0625,Aqua,MODIS,59,61.03,298.3,9.7,D,0
-8.2488,117.5894,327.4,1.5,1.2,2023-10-03,0625,Aqua,MODIS,55,61.03,300.6,27.9,D,0
-8.3557,118.2208,328.2,1.6,1.3,2023-10-03,0625,Aqua,MODIS,32,61.03,302.4,21,D,0
-8.7606,115.8566,343.7,1.1,1.1,2023-10-03,0625,Aqua,MODIS,90,61.03,304,41.6,D,0
-8.5012,117.6086,339.3,1.5,1.2,2023-10-03,0625,Aqua,MODIS,56,61.03,306.9,43.4,D,0
-8.3529,118.7474,325,1.8,1.3,2023-10-03,0625,Aqua,MODIS,38,61.03,302,24.4,D,0
-5.208,105.7955,315.1,2.5,1.5,2023-10-03,0626,Aqua,MODIS,63,61.03,288.7,29.4,D,0
-5.205,105.8173,313.3,2.5,1.5,2023-10-03,0626,Aqua,MODIS,58,61.03,287.9,23,D,0
-3.9569,114.639,314.6,1.1,1.1,2023-10-03,0626,Aqua,MODIS,38,61.03,296.1,5.7,D,0
-3.9554,114.649,320.1,1.1,1.1,2023-10-03,0626,Aqua,MODIS,68,61.03,297.1,10.7,D,0
-4.0591,114.8006,324.4,1.1,1.1,2023-10-03,0626,Aqua,MODIS,77,61.03,293.9,16.9,D,0
-6.6309,105.7593,314.8,2.6,1.6,2023-10-03,0626,Aqua,MODIS,64,61.03,292.3,31.1,D,0
-5.8154,112.6915,311.5,1,1,2023-10-03,0626,Aqua,MODIS,44,61.03,293.6,5.3,D,0
-6.9877,109.9957,319.5,1.3,1.1,2023-10-03,0626,Aqua,MODIS,66,61.03,294.7,11.8,D,0
-3.3799,113.6694,314.9,1,1,2023-10-03,0626,Aqua,MODIS,34,61.03,297.6,5.9,D,0
-3.3891,113.8588,316,1.1,1,2023-10-03,0626,Aqua,MODIS,28,61.03,298.7,6.2,D,0
-3.438,113.7798,320.5,1.1,1,2023-10-03,0626,Aqua,MODIS,45,61.03,301,7.6,D,0
-3.4352,114.6652,342.4,1.1,1.1,2023-10-03,0626,Aqua,MODIS,91,61.03,299.1,44.7,D,0
-3.4337,114.6753,324.1,1.1,1.1,2023-10-03,0626,Aqua,MODIS,68,61.03,296.9,13.8,D,0
-3.3569,115.4596,312.4,1.3,1.1,2023-10-03,0626,Aqua,MODIS,40,61.03,292.5,8.8,D,0
-5.0572,105.1176,315.6,2.8,1.6,2023-10-03,0626,Aqua,MODIS,50,61.03,284.7,29,D,0
-5.0459,105.1208,315.6,2.8,1.6,2023-10-03,0626,Aqua,MODIS,52,61.03,282.5,27.2,D,0
-3.5468,115.8253,315.6,1.3,1.1,2023-10-03,0626,Aqua,MODIS,38,61.03,295.7,8.4,D,0
-3.7559,115.2514,323.1,1.2,1.1,2023-10-03,0626,Aqua,MODIS,73,61.03,295.4,17.2,D,0
-1.864,113.5106,312,1.1,1,2023-10-03,0627,Aqua,MODIS,48,61.03,291.6,6.6,D,0
-3.2561,104.9772,313,2.7,1.6,2023-10-03,0627,Aqua,MODIS,48,61.03,278.9,24.6,D,0
-3.2389,104.9989,310.8,2.7,1.6,2023-10-03,0627,Aqua,MODIS,29,61.03,279.6,18.3,D,0
-3.2481,104.9955,317.6,2.7,1.6,2023-10-03,0627,Aqua,MODIS,64,61.03,280.4,42.8,D,0
-3.2516,104.9719,313.4,2.7,1.6,2023-10-03,0627,Aqua,MODIS,61,61.03,278.9,28.2,D,0
-2.1778,112.179,316.9,1,1,2023-10-03,0627,Aqua,MODIS,47,61.03,297.5,7.6,D,0
-2.0292,113.0145,321.1,1,1,2023-10-03,0627,Aqua,MODIS,67,61.03,301,11.2,D,0
-2.3058,111.0359,343,1,1,2023-10-03,0627,Aqua,MODIS,91,61.03,297.4,43.1,D,0
-2.4125,110.2201,328.8,1.1,1.1,2023-10-03,0627,Aqua,MODIS,81,61.03,300,20.8,D,0
-2.4139,110.2102,324.1,1.1,1.1,2023-10-03,0627,Aqua,MODIS,74,61.03,299.4,14.1,D,0
-3.0933,105.3002,331.2,2.5,1.5,2023-10-03,0627,Aqua,MODIS,86,61.03,281,103.9,D,0
-1.9536,113.3429,315.9,1,1,2023-10-03,0627,Aqua,MODIS,64,61.03,293.7,8.3,D,0
-2.4055,110.2225,320.2,1.1,1,2023-10-03,0627,Aqua,MODIS,29,61.03,299.4,10.4,D,0
-2.4069,110.2127,330.4,1.1,1.1,2023-10-03,0627,Aqua,MODIS,82,61.03,300.7,23.9,D,0
-3.0991,105.294,310.2,2.5,1.5,2023-10-03,0627,Aqua,MODIS,58,61.03,280.7,25.2,D,0
-2.2586,111.0414,319.9,1,1,2023-10-03,0627,Aqua,MODIS,70,61.03,298.7,10.9,D,0
-3.0855,105.2921,329.6,2.5,1.5,2023-10-03,0627,Aqua,MODIS,85,61.03,280.7,95.4,D,0
-2.0649,112.2554,315.1,1,1,2023-10-03,0627,Aqua,MODIS,60,61.03,291.7,7.3,D,0
-1.8936,113.372,312.7,1,1,2023-10-03,0627,Aqua,MODIS,26,61.03,290.5,5.9,D,0
-2.2545,110.6809,317.2,1.1,1,2023-10-03,0627,Aqua,MODIS,53,61.03,296.7,8.2,D,0
-2.2559,110.6715,319.7,1.1,1,2023-10-03,0627,Aqua,MODIS,66,61.03,297.6,10.8,D,0
-1.844,113.3401,319.8,1,1,2023-10-03,0627,Aqua,MODIS,59,61.03,291.9,10.8,D,0
-2.0145,111.9711,317,1,1,2023-10-03,0627,Aqua,MODIS,65,61.03,296.8,7.2,D,0
-2.2026,110.6005,324.7,1.1,1,2023-10-03,0627,Aqua,MODIS,71,61.03,299,14.8,D,0
-1.9003,112.6344,315.3,1,1,2023-10-03,0627,Aqua,MODIS,52,61.03,296.1,7.1,D,0
-1.9016,112.6255,314.3,1,1,2023-10-03,0627,Aqua,MODIS,38,61.03,295.4,6.5,D,0
-2.1139,111.1545,335.1,1,1,2023-10-03,0627,Aqua,MODIS,86,61.03,301.3,25.6,D,0
-2.1152,111.1455,328.8,1,1,2023-10-03,0627,Aqua,MODIS,62,61.03,301.4,16.9,D,0
-2.8896,105.6521,309.1,2.3,1.5,2023-10-03,0627,Aqua,MODIS,41,61.03,284.7,23.5,D,0
-1.9648,112.1267,334.2,1,1,2023-10-03,0627,Aqua,MODIS,81,61.03,293.9,28.8,D,0
-1.9661,112.1178,334.9,1,1,2023-10-03,0627,Aqua,MODIS,81,61.03,294.2,29.8,D,0
-2.1036,111.1624,321.9,1,1,2023-10-03,0627,Aqua,MODIS,47,61.03,298.8,10.9,D,0
-1.7803,113.3308,315.2,1,1,2023-10-03,0627,Aqua,MODIS,26,61.03,293.6,6.5,D,0
-2.9402,105.0827,318.7,2.6,1.5,2023-10-03,0627,Aqua,MODIS,61,61.03,280.4,47.1,D,0
-2.9215,105.2572,307.8,2.5,1.5,2023-10-03,0627,Aqua,MODIS,29,61.03,279.3,16,D,0
-2.9442,105.0997,312.7,2.6,1.5,2023-10-03,0627,Aqua,MODIS,66,61.03,279.9,31,D,0
-2.9475,105.0768,316.2,2.6,1.5,2023-10-03,0627,Aqua,MODIS,72,61.03,280.6,42.5,D,0
-2.1749,110.346,320.3,1.1,1,2023-10-03,0627,Aqua,MODIS,68,61.03,298.9,11.6,D,0
-1.9221,112.0324,319.7,1,1,2023-10-03,0627,Aqua,MODIS,70,61.03,293.9,11.3,D,0
-1.9233,112.0236,343.9,1,1,2023-10-03,0627,Aqua,MODIS,92,61.03,292.6,44.5,D,0
-2.0305,111.1544,328.6,1,1,2023-10-03,0627,Aqua,MODIS,81,61.03,299.4,18.8,D,0
-2.0318,111.1453,356,1,1,2023-10-03,0627,Aqua,MODIS,98,61.03,300.8,70.2,D,0
-2.0123,111.2166,337.9,1,1,2023-10-03,0627,Aqua,MODIS,85,61.03,303.2,29.1,D,0
-2.0136,111.2076,352.2,1,1,2023-10-03,0627,Aqua,MODIS,96,61.03,304.9,56.9,D,0
-2.1186,110.475,325.2,1.1,1,2023-10-03,0627,Aqua,MODIS,77,61.03,300.2,16.3,D,0
-2.12,110.4655,320.9,1.1,1,2023-10-03,0627,Aqua,MODIS,64,61.03,299.8,11.6,D,0
-2.0033,111.2153,341.1,1,1,2023-10-03,0627,Aqua,MODIS,90,61.03,300,33.7,D,0
-2.0046,111.2063,417.8,1,1,2023-10-03,0627,Aqua,MODIS,100,61.03,309.2,376.2,D,0
-2.0059,111.1972,346.5,1,1,2023-10-03,0627,Aqua,MODIS,93,61.03,301.3,44.4,D,0
-1.9918,111.2322,347.9,1,1,2023-10-03,0627,Aqua,MODIS,94,61.03,297.5,50.4,D,0
-1.9931,111.2231,365.6,1,1,2023-10-03,0627,Aqua,MODIS,100,61.03,300.6,95.5,D,0
-1.9944,111.214,325.8,1,1,2023-10-03,0627,Aqua,MODIS,18,61.03,297,13.6,D,0
-2.0813,110.6052,319.6,1.1,1,2023-10-03,0627,Aqua,MODIS,50,61.03,299.4,10.4,D,0
-1.9904,111.1799,320.3,1,1,2023-10-03,0627,Aqua,MODIS,71,61.03,298.9,10.2,D,0
-2.075,110.5986,328.8,1.1,1,2023-10-03,0627,Aqua,MODIS,81,61.03,300.2,21,D,0
-1.8049,112.3355,335.6,1,1,2023-10-03,0627,Aqua,MODIS,87,61.03,298.3,29.8,D,0
-1.8062,112.3266,324.4,1,1,2023-10-03,0627,Aqua,MODIS,77,61.03,298.2,15.1,D,0
-2.0772,110.4537,331.7,1.1,1,2023-10-03,0627,Aqua,MODIS,84,61.03,298.9,26.2,D,0
-1.7986,112.3164,314.5,1,1,2023-10-03,0627,Aqua,MODIS,30,61.03,295.7,5.6,D,0
-2.0818,110.3565,348.1,1.1,1,2023-10-03,0627,Aqua,MODIS,94,61.03,298.3,54.6,D,0
-1.6391,113.3546,319,1.1,1,2023-10-03,0627,Aqua,MODIS,67,61.03,291.8,11.6,D,0
-1.7755,112.4128,374.7,1,1,2023-10-03,0627,Aqua,MODIS,100,61.03,298.8,125.8,D,0
-2.0519,110.4987,330.3,1.1,1,2023-10-03,0627,Aqua,MODIS,81,61.03,299.4,21.9,D,0
